Entity,average_probability,bins
the concepts of a pseudometric space or a dislocated metric space,2.322413391396147e-37,Bin 1 (Lowest)
the immensely popular musical Joseph and the Amazing Technicolor Dreamcoat,2.0982367066467925e-37,Bin 1 (Lowest)
One subspecies of Tiliqua scincoides,1.840393086155638e-37,Bin 1 (Lowest)
Riot officers in the Paris suburb of Nanterre and the southeastern city of Lyon,1.3394909597672491e-37,Bin 1 (Lowest)
leveraged technology that enables their staff members to stay in touch as effectively,1.1602030924486791e-37,Bin 1 (Lowest)
Argentine authorities in Comodoro Rivadavia,9.967332977689496e-38,Bin 1 (Lowest)
a village town in the neighbouring district of Dindigul called Vada Madurai,8.712240827344109e-38,Bin 1 (Lowest)
"important personalities of Parisian cultural life, including the critics Adolf Basler and Andre Salmon",7.233843136558798e-38,Bin 1 (Lowest)
an American sculptor who studied with Auguste Rodin and Frederick William MacMonnies,4.369062254927775e-38,Bin 1 (Lowest)
a grueling march across the Mojave and Sonoran Deserts,4.2942502883505583e-38,Bin 1 (Lowest)
"the Lengyel horizon to the south, and the Rossen culture to the west",4.2329126882621913e-38,Bin 1 (Lowest)
"Thaddeus Stevens, a virulent abolitionist",4.197680547700654e-38,Bin 1 (Lowest)
the overthrow of the Swiss Confederation and the establishment of the Helvetic Republic,2.2689026385377615e-38,Bin 1 (Lowest)
"the Al Merreikh Stadium, Omdurman (Sudan)",8.000899440311914e-39,Bin 1 (Lowest)
agencies on a credential system for BP cleanup contractors,5.854546065969839e-39,Bin 1 (Lowest)
"Several of the New York Stock Exchange's own listed companies, led by giant Contel Corp.",4.5452241053701814e-39,Bin 1 (Lowest)
"The endowment model, pioneered by Yale's investment chief, David Swensen",4.228394288857454e-39,Bin 1 (Lowest)
"provocative actions that could worsen tensions with South Korea and Japan and their main ally, the United States",4.1064611821052106e-39,Bin 1 (Lowest)
an invitation to visit Cairo from Egyptian President Hosni Mubarak,3.183347314762548e-39,Bin 1 (Lowest)
Al-Dhahabi in his Talkhis al-Mustadrak,1.5553492835926148e-39,Bin 1 (Lowest)
"The Gandhara kingdom of the northwest, and the legendary Gandhara peoples",1.5065155086234773e-39,Bin 1 (Lowest)
the use of ultrasonography or auscultation of the heart sounds,1.0287310793407028e-39,Bin 1 (Lowest)
Paul Gauguin's Vase de Fleurs (also known as Lilas),8.663946184981555e-40,Bin 1 (Lowest)
"Russian Yuri Malenchenko, and American Peggy Whitson",5.799418824568955e-40,Bin 1 (Lowest)
"The prime minister and her new chancellor of the exchequer, the untested John Major",4.414429757520211e-40,Bin 1 (Lowest)
"Entei, along with its counterparts Raikou and Suicune",3.829468844237902e-40,Bin 1 (Lowest)
"Rypin County, Kuyavian-Pomeranian Voivodeship, in north-central Poland",3.248251229880518e-40,Bin 1 (Lowest)
"the Ottoman Empire, which it itself controlled most of the areas important to the early period of the Baha' i Faith",3.039012002497904e-40,Bin 1 (Lowest)
Livy and Dionysius of Halicarnassus,1.9754211716422996e-40,Bin 1 (Lowest)
"Eiliv Austlid, represented by three of his children",1.6486318637170786e-40,Bin 1 (Lowest)
a three-way summit with Netanyahu and Palestinian leader Mahmud Abbas,1.6295340155103879e-40,Bin 1 (Lowest)
his hand suggesting that he might have been wounded himself during whatever struggle that occurred after these shootings,1.3742816379208346e-40,Bin 1 (Lowest)
A lackluster All-Star game for Pujols,8.345684192954174e-41,Bin 1 (Lowest)
Creative alternatives like Dvorak and more recently Swype still,6.816114495524756e-41,Bin 1 (Lowest)
the United States President Gerald Ford and French president Giscard d'Estaing,5.40571474494585e-41,Bin 1 (Lowest)
the webcomic xkcd and the satirical news organization The Onion,4.2717770208331005e-41,Bin 1 (Lowest)
"Mr. John Luo, chairman and administrative president of Wellcome, who came to China",4.112954729243569e-41,Bin 1 (Lowest)
"comprehensive and in-depth recommendations, due to the extremely complicated nature of the situation in Iraq, the report",3.8584811887474587e-41,Bin 1 (Lowest)
"the moral hypocrisy at the heart of ""Settle the Score",2.6867407224670755e-41,Bin 1 (Lowest)
"Ms. Hesse, a Chicago businesswoman who previously held posts at the Energy Department and FERC",2.2846497961283858e-41,Bin 1 (Lowest)
a collection of biographies and filmographies of the masters of Russian and Soviet animation,2.0973252727948609e-41,Bin 1 (Lowest)
Samachar Darpan Samachar Darpan,1.83874912902165e-41,Bin 1 (Lowest)
"Diexi Haizi, Mao'ergai, Songpan",1.301592384865503e-41,Bin 1 (Lowest)
"the novelists who tried to enrich the novels of the then East Pakistan, present Bangladesh",1.1574336863426915e-41,Bin 1 (Lowest)
"the advocacy of owning the system or means of production, rather than being an employee of someone else",4.8918094858714976e-42,Bin 1 (Lowest)
"Preliminary signs of an upturn in labor markets, along with further gains in stock prices",1.9885758789615437e-42,Bin 1 (Lowest)
the training center of Antonio Rodrigo Nogueira and Antonio Rogerio Nogueira,1.2640615449523712e-42,Bin 1 (Lowest)
this species and the vendace (Coregonus albula),1.0960871714543145e-42,Bin 1 (Lowest)
"Washington writer Suzanne Garment, who is working on a history of post-Watergate scandal",7.0879765319146896e-43,Bin 1 (Lowest)
"Julie Chen, Sharon Osbourne, Holly Robinson Peete, and Leah Remini",5.6972668523283455e-43,Bin 1 (Lowest)
"Interior of Dominica Photo by Ken Bosma The capital of Dominica, Roseau",3.672312593062342e-43,Bin 1 (Lowest)
"A spokesman for Gulf Canada, which is controlled by Toronto's Reichmann family",3.3258986521043408e-43,Bin 1 (Lowest)
the modern naphthalene formula of two benzene rings sharing two carbon atoms,3.0236796139283325e-43,Bin 1 (Lowest)
four locations where the Myitsone Dam is under construction in the country's northernmost Kachin state,1.2263456501781532e-43,Bin 1 (Lowest)
"China, in recent years also introduced a production line of pre-separating kilns, constructed large scale",8.173974910522966e-44,Bin 1 (Lowest)
extraordinarily high rates of a type of nose-and-throat cancer,4.487671574451309e-44,Bin 1 (Lowest)
"Pozsony, Hungary (now Bratislava, Slovakia, Pressburg in German) Elisabeth",3.280963105863808e-44,Bin 1 (Lowest)
one of the very few places in Milwaukee where you can order the Cornerstone Sauvignon Blanc,2.497107758963755e-44,Bin 1 (Lowest)
an effort to dress up results--and perhaps bolster performance-related bonuses,1.980747864581928e-44,Bin 1 (Lowest)
"the Merthyr, Tredegar and Abergavenny Railway",1.391805807312671e-44,Bin 1 (Lowest)
Le nozze di Figaro at the Spoleto Festival USA,9.450426367941263e-45,Bin 1 (Lowest)
a hilly plateau between the Tonle San and Tonle Srepok rivers,6.918313310261363e-45,Bin 1 (Lowest)
"almost every major genre, including symphony, opera, the solo concerto, chamber music including string quartet and string quintet, and the piano sonata",6.036481282783373e-45,Bin 1 (Lowest)
part of the editing of The Oxyrynthus Papyri and other similar works,4.655166692776124e-45,Bin 1 (Lowest)
"Karl Alvarez and Bill Stevenson (both most known for their work with pop-punk pioneers, the Descendents)",3.977984168256386e-45,Bin 1 (Lowest)
the era in which we are seeing military coups as a means of political transition rather than democratic elections,2.0527612828928862e-45,Bin 1 (Lowest)
"Movies like Your Highness, books such as A Song of Ice and Fire, and countless online websites",1.542321444332836e-45,Bin 1 (Lowest)
"Even more of a coincidence, the house that the Knights club arranged for Li Yan",6.9225829349046715e-46,Bin 1 (Lowest)
"Creswell, Munsell, Fultz & Zirbel",1.6939089066120856e-46,Bin 1 (Lowest)
"Clube Atletico Taquaritinga, commonly known as Taquaritinga",1.4119699075357836e-46,Bin 1 (Lowest)
the effect of this change on inflation and on the extent the minimum level of basic needs would be provided for the poor sectors,6.750970156137923e-47,Bin 1 (Lowest)
"The Maharajah of Baroda, Sir Sayajirao Gaekwad III",3.7852637612377223e-47,Bin 1 (Lowest)
Sandra Stevens (later of Brotherhood of Man) and then Lyn Paul (her future colleague in The New Seekers),3.455593617490907e-47,Bin 1 (Lowest)
its lower operating costs and due to a large loss on securities holdings in the earlier period that came off of its books,3.261420231242618e-47,Bin 1 (Lowest)
fundamentalist extremists such as Warren Jeffs and Dan Lafferty,2.263264673083052e-47,Bin 1 (Lowest)
"Fortabat, whose marriage to Magdalena Corti Maderna ended in divorce",7.859934842653733e-48,Bin 1 (Lowest)
a very close match for the odd-footed enantiornithine bird,6.192208891165725e-48,Bin 1 (Lowest)
St. Trudpert's Abbey (Kloster St. Trudpert),3.804249098350372e-48,Bin 1 (Lowest)
"a so-called arrival of the wolves, which is also the arrival of powerful competitors, right",2.0925430217309055e-48,Bin 1 (Lowest)
"Potatoes, tomatoes, rice tobacco, lettuce, safflowers, and other plants",2.068286681842264e-48,Bin 1 (Lowest)
"several world class golf courses including Pezula Golf Course, Simola Golf Course and the well established Knysna Golf Course",1.5133097308234518e-48,Bin 1 (Lowest)
Qin-period chariots on loan from the Taiwanese art collector Huang Jen-chung and the National Museum of Natural Science,1.31290482546496e-48,Bin 1 (Lowest)
Ruslan Ponomariov and Veselin Topalov,3.152219423662511e-49,Bin 1 (Lowest)
The Stripe-throated Wren (Cantorchilus leucopogon),1.102562234531601e-49,Bin 1 (Lowest)
"The chairman and a director of one of the Republic of Singapore's leading property companies, City Development Ltd., or CDL",5.000459227014386e-50,Bin 1 (Lowest)
Giselda in Verdi's I Lombardi alla prima crociata,3.1161683416621633e-50,Bin 1 (Lowest)
"Joy and her entourage which included Maria Ho, who everyone seems to be obsessed with apart from me",2.6720090353582314e-50,Bin 1 (Lowest)
"Ty Votaw, executive director of the IGF's Olympic Golf Committee, which has coordinated golf's Olympic bid",2.3290109319480525e-50,Bin 1 (Lowest)
"people from Entre Rios, Corrientes and Santa Fe provinces plus some porteno emigrants",1.8482611135802672e-50,Bin 1 (Lowest)
"a railway station located on the Norway-Sweden border at Riksgransen, one kilometer into Sweden",1.1757680466259933e-50,Bin 1 (Lowest)
"the result of his close friendship and working relationship with another aggressive officer, Roger Keyes, whom he had first met in China fifteen years before",8.373609097393946e-51,Bin 1 (Lowest)
"a mathematician, who later become an associate professor at the faculty of Engineering of the Sapienza University of Rome",6.793166266300495e-51,Bin 1 (Lowest)
"Ultimate Alliance (exclusive to next-gen and can be downloaded to PC version, NPC otherwise)",5.1306519267378484e-51,Bin 1 (Lowest)
"Front Line member Eric Young in the main event, which he lost after Young pinned him following a Death Valley driver",5.0254059259888383e-51,Bin 1 (Lowest)
"Los Angeles, California, including, with Milla Jovovich, the controversial The People Tree Sessions",3.4787180773436695e-51,Bin 1 (Lowest)
remote parts of the city such as the Nong Chok district where traditional Thai Muslims still live,1.69752215357469e-51,Bin 1 (Lowest)
a scandal involving false representations of progress of the construction of three properties in the Jumeirah Lake Towers development,4.402781889038919e-52,Bin 1 (Lowest)
"old, obsolete technology, as inspired by Hans Holbein the Younger's The Ambassadors",3.7944842908098984e-52,Bin 1 (Lowest)
"two former Guantanamo detainees, Ravil Gumarov and Timur Ishmuratov",9.645779317824457e-53,Bin 1 (Lowest)
"Aleksandr M. Prokhorov Shared the Nobel Prize in Physics in 1964 for, respectively, semiconductor lasers and",9.375286677991697e-53,Bin 1 (Lowest)
"QuakeNet, a network originally created for players of the first-person shooter Quake and now used by players of many different games",5.4805755395211705e-53,Bin 1 (Lowest)
"Haldimand-Norfolk, Niagara Falls, Niagara West-Glanbrook, and Welland ridings",2.0028012795394055e-53,Bin 1 (Lowest)
"some blocks in the secondary-LCB-market-RCB -, which we haven't seen for a while",1.8234966469036572e-53,Bin 1 (Lowest)
"the type of volcanoes that tend to produce plumes of harmful ashes, in that the country's volcanoes are often covered by glaciers",1.1363389314811876e-53,Bin 1 (Lowest)
"every aspect--from the private agencies, from ACS to the courts, from the failure of any state department of oversight",8.622462277343495e-54,Bin 1 (Lowest)
"the districts of Goudrou, Lagamara, Limmou, Nonna, and Guera, he",7.389760734989286e-54,Bin 1 (Lowest)
local benefit-seeking matters more and national policy making matters less in the lower chamber of Congress,1.7809685826179334e-54,Bin 1 (Lowest)
a far surer bet in a competitive district than a newcomer running to keep the seat in a party's hands,9.50997128027001e-55,Bin 1 (Lowest)
"a Middle Age kingdom called Houghton Bottoms, ruled by the diminutive King Arthur and his Queen Edith",5.0198356504121115e-57,Bin 1 (Lowest)
Glenraphael Drive marvelling in the views to Lake Burragorang,1.20239698858126e-57,Bin 1 (Lowest)
"market environment, infrastructure, political and regulatory environment, readiness of individuals, businesses and governments to embrace the technologies, and the uses to which the technology is put",2.1831536115708364e-58,Bin 1 (Lowest)
"the squad, which dropped from Premier League runner-up to seventh place last season--denying them a spot in this season's Champions League",2.2616274951349397e-59,Bin 1 (Lowest)
"an English mathematician, now remembered mostly for his books, some of which broke new ground in their coverage in English of topics from mathematical analysis",1.151291967372749e-59,Bin 1 (Lowest)
"the scandal, which paralysed parliament for the entire winter session, saying other independent investigations were probing the allegations",1.0509751741262531e-60,Bin 1 (Lowest)
"a quintessential Vogue portrait, taken by one of our most important photographers and styled by one of our important editors",9.021876470168047e-61,Bin 1 (Lowest)
"a criminal soul mate, whose greed and dishonest inventiveness equaled his own",5.589376968152911e-61,Bin 1 (Lowest)
Comments on the Peak of Eloquence (Sharh Nahj al-Balagha'),4.8328520491138694e-61,Bin 1 (Lowest)
"each fat, inflatable form strains against the buildings' walls and windows with playful, even comic authority",1.1340868648826852e-61,Bin 1 (Lowest)
"the Huemul, Cougar, Andean Mountain Cat, Camelids and, for birds, the Partridge",5.4546182420935575e-62,Bin 1 (Lowest)
Frequent clashes between the two European powerhouses over multi-billion-euro (dollar) bailout packages for Greece and then the wider eurozone,2.5517848852225273e-62,Bin 1 (Lowest)
"Montana Mountain, Mount Nansen, and the Bennett Lake, Mount Skukum and Sifton Range volcanic complexes",2.118920963908572e-62,Bin 1 (Lowest)
a special deal protecting his state against the costs of expanding Medicaid under one of the major health care bills moving through Congress,3.022116008069117e-63,Bin 1 (Lowest)
"The area around the towns of Mikulov, Znojmo, Velke Pavlovice",1.293505996457683e-63,Bin 1 (Lowest)
"Klaus Kinski Head Sculpture The sculpture ` nobody knows, what we feel' by Paule Hammer from the eastern German city of Leipzig",1.0146920675387312e-63,Bin 1 (Lowest)
"its format as a compilation of mostly unissued leftovers from various sessions, and given its rather short running time",2.412536001753868e-64,Bin 1 (Lowest)
"the small populations, mainly of some of the Adivasi and the Andamanese people in India and the Veddas in Sri Lanka",6.291699031343398e-65,Bin 1 (Lowest)
"Mihail Sadoveanu, Stefan Voitec, Gheorghe Stere, and Ion Niculi",1.714496330088457e-65,Bin 1 (Lowest)
an oily endosperm and usually with a black or brown phytomelanous testa,1.2959072776252529e-65,Bin 1 (Lowest)
"the club, where he also took part in several public debates on his whistleblower website WikiLeaks and the state of the modern media",4.8724108964243725e-68,Bin 1 (Lowest)
each contributor adding to the thread that moves me in a sonambulant noiseless rush toward the truth,3.766941663072749e-68,Bin 1 (Lowest)
"Ricardo Montalban, Red Skelton and Betty Garrett, who had also been in Take Me Out to the Ball Game",2.0396162104274215e-69,Bin 1 (Lowest)
"Donald Harty, president of Charisma Group Inc., a New York franchisee of Grand Metropolitan PLC's Burger King chain",1.8355818525486297e-69,Bin 1 (Lowest)
