Entity,average_probability,bins
Surveyors since the time of William Penn and George Washington,0,Bin 1 (Lowest)
"the advocacy of owning the system or means of production, rather than being an employee of someone else",0,Bin 1 (Lowest)
both Germany defender Philipp Lahm and Luca Toni,0,Bin 1 (Lowest)
"Mihail Sadoveanu, Stefan Voitec, Gheorghe Stere, and Ion Niculi",0,Bin 1 (Lowest)
the remaining place to be decided in Moscow,0,Bin 1 (Lowest)
Renault-Nissan diesel and petrol engines,0,Bin 1 (Lowest)
a club playing in the Fourth National division,0,Bin 1 (Lowest)
"the operations in Mingora, the biggest city of Swat",0,Bin 1 (Lowest)
"a vaudeville turn in the strip-tease number ""Bathing Beauty",0,Bin 1 (Lowest)
Whorenahan,0,Bin 1 (Lowest)
leveraged technology that enables their staff members to stay in touch as effectively,0,Bin 1 (Lowest)
"his marriage during a joint television interview with his wife, Hillary",0,Bin 1 (Lowest)
the effect of this change on inflation and on the extent the minimum level of basic needs would be provided for the poor sectors,0,Bin 1 (Lowest)
the western hemisphere's second enormous earthquake,0,Bin 1 (Lowest)
gentle tape-looped guitar textures,0,Bin 1 (Lowest)
"a series of measures recently to combat the flu, including screening suspect passengers",0,Bin 1 (Lowest)
the opening Australian round of the World Rally Championship on Thursday,0,Bin 1 (Lowest)
the rise of Earth-friendly vehicles,0,Bin 1 (Lowest)
Russia's irrational harshness,0,Bin 1 (Lowest)
Col de la Madonne transmitter is a very large broadcasting centre,0,Bin 1 (Lowest)
A political party registered to run in Myanmar's elections this year,0,Bin 1 (Lowest)
"people from Entre Rios, Corrientes and Santa Fe provinces plus some porteno emigrants",0,Bin 1 (Lowest)
"Thaddeus Stevens, a virulent abolitionist",0,Bin 1 (Lowest)
Millwall's Andy Massey on loan,0,Bin 1 (Lowest)
Rival parties' House campaign operations,0,Bin 1 (Lowest)
"some blocks in the secondary-LCB-market-RCB -, which we haven't seen for a while",0,Bin 1 (Lowest)
the Port of Olympia region,0,Bin 1 (Lowest)
The story of the Samuni family,0,Bin 1 (Lowest)
"the cause of the seizure episodes, along with other organic causes of non-epileptic seizures, such as syncope, migraine, vertigo, and stroke, for example",0,Bin 1 (Lowest)
the package ONCE and the booklet,0,Bin 1 (Lowest)
Two early organizations that any student of queer history should know,0,Bin 1 (Lowest)
Glenraphael Drive marvelling in the views to Lake Burragorang,0,Bin 1 (Lowest)
A faction from within the disbanded NLD,0,Bin 1 (Lowest)
"Aleksandr M. Prokhorov Shared the Nobel Prize in Physics in 1964 for, respectively, semiconductor lasers and",0,Bin 1 (Lowest)
"the building, a violation of the Clean Air Act",0,Bin 1 (Lowest)
Australia's Asian policy structure,0,Bin 1 (Lowest)
Wikipedia's Hajime Katoki article,0,Bin 1 (Lowest)
a vice chairman of the parent company and the unit,0,Bin 1 (Lowest)
Taiwan's big enterprises and consortia,0,Bin 1 (Lowest)
government official Lee Ming-hsing,0,Bin 1 (Lowest)
"Lilan Zhu, vice-chairman of National Science and Technology Committee",0,Bin 1 (Lowest)
the story-based on his own love-life-in installments,0,Bin 1 (Lowest)
extraordinarily high rates of a type of nose-and-throat cancer,0,Bin 1 (Lowest)
"A spokesman for Gulf Canada, which is controlled by Toronto's Reichmann family",0,Bin 1 (Lowest)
"the English Foreign Minister, Mr. Balfour",0,Bin 1 (Lowest)
"the Lengyel horizon to the south, and the Rossen culture to the west",0,Bin 1 (Lowest)
oil that's dispersed through wind and wave,0,Bin 1 (Lowest)
the Hon Barry Jones AO MP of the Australian Labor Party,0,Bin 1 (Lowest)
a member of a samurai retainer family of the Tokugawa clan,0,Bin 1 (Lowest)
"Several of the New York Stock Exchange's own listed companies, led by giant Contel Corp.",0,Bin 1 (Lowest)
two years of Leo's death,0,Bin 1 (Lowest)
three months to clean up viral contamination that had been slowing production,0,Bin 1 (Lowest)
"the second half, by which time he had been replaced, little more than a procession",0,Bin 1 (Lowest)
"a Hakka community in Calcutta, India of previous, considerable size",0,Bin 1 (Lowest)
Creative alternatives like Dvorak and more recently Swype still,0,Bin 1 (Lowest)
a new factory run by German carmaker Volkswagen in the town of Kaluga,0,Bin 1 (Lowest)
"those in Manhattan and Brooklyn, N.Y., and New Jersey",0,Bin 1 (Lowest)
estimates by the tobacco industry yesterday,0,Bin 1 (Lowest)
the place trying to beat you out because most gamers,0,Bin 1 (Lowest)
"sellers, and particularly program traders",0,Bin 1 (Lowest)
the roadmap and election plan,0,Bin 1 (Lowest)
the end of their three-day summit Saturday,0,Bin 1 (Lowest)
ah ah who were sent abroad,0,Bin 1 (Lowest)
"Sevenoaks, Kent following structural failure of the tailfin or rudder",0,Bin 1 (Lowest)
Betsy Engelken,0,Bin 1 (Lowest)
advancing ones on the broad market,0,Bin 1 (Lowest)
a cross-strait taxation agreement,0,Bin 1 (Lowest)
AARP Insurance Plan American Association,0,Bin 1 (Lowest)
the Quonset huts and other building,0,Bin 1 (Lowest)
"a change in cell potential, that is, the difference of the electrical charge on both sides of the membrane",0,Bin 1 (Lowest)
"a grandfather, Sir Pelham Warren",0,Bin 1 (Lowest)
"a spread, or a filling in a lemon meringue pie",0,Bin 1 (Lowest)
"The quarter-on-quarter growth, in line with market expectations",0,Bin 1 (Lowest)
#NAME?,0,Bin 1 (Lowest)
the country's first ever participation in the Winter Paralympic Games,0,Bin 1 (Lowest)
"declines in the stock market and dollar, and a rally in bonds",0,Bin 1 (Lowest)
"Antonio Novello, whom Mr. Bush nominated to serve as surgeon general",0,Bin 1 (Lowest)
new stock or corporate debt,0,Bin 1 (Lowest)
northeast of Dali in Yunnan province,0,Bin 1 (Lowest)
the time his talks with Mr. Pilson are completed later this month,0,Bin 1 (Lowest)
secret police and Army after Ceausescu,0,Bin 1 (Lowest)
Stewart and former ImClone CEO Sam Waksal,0,Bin 1 (Lowest)
an afternoon crowd in Bowling Green,0,Bin 1 (Lowest)
information given to Mr. Laff by another conspirator,0,Bin 1 (Lowest)
the training center of Antonio Rodrigo Nogueira and Antonio Rogerio Nogueira,0,Bin 1 (Lowest)
the purchase of two old power plants from South Korea,0,Bin 1 (Lowest)
five innocent civilians including three children and two women,0,Bin 1 (Lowest)
the Dragon Queen of Waste Paper,0,Bin 1 (Lowest)
"South Ossetia, whose residents mostly have Russian passports",0,Bin 1 (Lowest)
The NuSTAR launch team,0,Bin 1 (Lowest)
Frequent clashes between the two European powerhouses over multi-billion-euro (dollar) bailout packages for Greece and then the wider eurozone,0,Bin 1 (Lowest)
"five photos of George Bush, one of them featuring the First Dog, Millie",0,Bin 1 (Lowest)
the Communist Party and most Han cadres,0,Bin 1 (Lowest)
"the scandal, which paralysed parliament for the entire winter session, saying other independent investigations were probing the allegations",0,Bin 1 (Lowest)
its lower operating costs and due to a large loss on securities holdings in the earlier period that came off of its books,0,Bin 1 (Lowest)
A Philippine politician whose family was allegedly murdered to stop him running for governor,0,Bin 1 (Lowest)
the impact of the spreading ash cloud,0,Bin 1 (Lowest)
each time a quarterback ranted or raved,0,Bin 1 (Lowest)
the-LCB-government-RCB-bond market,0,Bin 1 (Lowest)
the Baton Rouge police chief and the serial murder task force,0,Bin 1 (Lowest)
Biskupiec bis' kupjec,0,Bin 1 (Lowest)
helos that are flying by or any other ships that are coming in through here,0,Bin 1 (Lowest)
"the actress selected by Victor Hugo to create the part of Guanhumara in Burgraves at the Comedie-Francaise, where she remained ten years",0,Bin 1 (Lowest)
the same and the area of mutual interests,0,Bin 1 (Lowest)
this terminology several years,0,Bin 1 (Lowest)
Beijing's austerity programs,0,Bin 1 (Lowest)
the term used within the European Union to encompass activities related to the achievement of an inclusive information society,0,Bin 1 (Lowest)
the third largest LDS retail bookstore,0,Bin 1 (Lowest)
"New York, Chicago, Washington, DC, Philadelphia, San Francisco, and Los Angeles",0,Bin 1 (Lowest)
Aleksandrowka aleksan' drufka,0,Bin 1 (Lowest)
terms of its ranking within Latin America,0,Bin 1 (Lowest)
"the alleged misuse of public funds for overseas trips by Miaoli County commissioner Fu Hsueh-peng, along with county councilors Lo Hsing-chun and Hsieh Ching-chuan; alleged breaches of the Securities Transaction Law by leading brokerage owner You Hwai-yin; alleged financial fraud by national legislator Lin Jui-tu; and alleged corruption by Tainan mayor George Chang in connection with a canal dredging project",0,Bin 1 (Lowest)
"Suzanne Pleshette, Rod Taylor, Jane Russell (playing herself entertaining for the USO in a flashback sequence), Wally Cox",0,Bin 1 (Lowest)
The vehemence of the emotions aroused by the case,0,Bin 1 (Lowest)
an exhibition game in the Panama capital,0,Bin 1 (Lowest)
enough grain in the pipeline,0,Bin 1 (Lowest)
"Brazil, which witnessed five military presidents",0,Bin 1 (Lowest)
"Fujian Province, located in southeast China's coastal area",0,Bin 1 (Lowest)
remote parts of the city such as the Nong Chok district where traditional Thai Muslims still live,0,Bin 1 (Lowest)
The convoy of Qasim Fahim,0,Bin 1 (Lowest)
the CCP's current control on news,0,Bin 1 (Lowest)
various representatives of the genus Cardamine,0,Bin 1 (Lowest)
"Plock County, Masovian Voivodeship, in east-central Poland",0,Bin 1 (Lowest)
"Cole Porter, her first being",0,Bin 1 (Lowest)
"Ms. Hesse, a Chicago businesswoman who previously held posts at the Energy Department and FERC",0,Bin 1 (Lowest)
an effort to dress up results--and perhaps bolster performance-related bonuses,0,Bin 1 (Lowest)
the interview's most newsworthy moment,0,Bin 1 (Lowest)
"Clube Atletico Taquaritinga, commonly known as Taquaritinga",0,Bin 1 (Lowest)
"the task to develop and support international scientific networks, especially with developing countries as partners",0,Bin 1 (Lowest)
"The Three Blind Mice, Gingy, Pinocchio, and the Big Bad Wolf",0,Bin 1 (Lowest)
a Turkish professional footballer who currently plays for Kasimpasa in the Super Lig,0,Bin 1 (Lowest)
any given time using the Contact Us form at the bottom of every page,0,Bin 1 (Lowest)
the influence of the powerful state bureacracy,0,Bin 1 (Lowest)
a Grand Rapids jury saying Taco Bell,0,Bin 1 (Lowest)
"land of the outback, a snapshot of Jim Beam",0,Bin 1 (Lowest)
the de-emphasis of central areas,0,Bin 1 (Lowest)
"his level of remuneration such as ""division leader level",0,Bin 1 (Lowest)
These blatant and deliberate leaks,0,Bin 1 (Lowest)
"Washington writer Suzanne Garment, who is working on a history of post-Watergate scandal",0,Bin 1 (Lowest)
The CyBC trade unions,0,Bin 1 (Lowest)
"Kirk Maltby, Dan Cleary and Johan Franzen",0,Bin 1 (Lowest)
local benefit-seeking matters more and national policy making matters less in the lower chamber of Congress,0,Bin 1 (Lowest)
his hand suggesting that he might have been wounded himself during whatever struggle that occurred after these shootings,0,Bin 1 (Lowest)
Italian lawyer and self-styled security consultant Mario Scaramella,0,Bin 1 (Lowest)
Kraft Foods Inc.'s unsolicited bid,0,Bin 1 (Lowest)
continued dialogue across the Taiwan Strait,0,Bin 1 (Lowest)
the extent that Indonesia's exports are vertically integrated with China's production process,0,Bin 1 (Lowest)
"the type of volcanoes that tend to produce plumes of harmful ashes, in that the country's volcanoes are often covered by glaciers",0,Bin 1 (Lowest)
"ambassador Longbin Tang reviewed the stably developing political and economic situations in China last year, and extended gratitude to the overseas Chinese and foreign citizens of Chinese origin for their warm support for China's construction undertaking, and for contributions",0,Bin 1 (Lowest)
his own recording company he called Cadence Records,0,Bin 1 (Lowest)
areas farther south ahead of the drills,0,Bin 1 (Lowest)
"the districts of Goudrou, Lagamara, Limmou, Nonna, and Guera, he",0,Bin 1 (Lowest)
late May & ndash; October,0,Bin 1 (Lowest)
"the small populations, mainly of some of the Adivasi and the Andamanese people in India and the Veddas in Sri Lanka",0,Bin 1 (Lowest)
one of the very few places in Milwaukee where you can order the Cornerstone Sauvignon Blanc,0,Bin 1 (Lowest)
Patrick Dwyer and Sergei Samsonov,0,Bin 1 (Lowest)
uh the beefier,0,Bin 1 (Lowest)
"main line, the last two being Nahur and Mulund",0,Bin 1 (Lowest)
Aba Lujayn,0,Bin 1 (Lowest)
a self-proclaimed president who owes his office to anticonstitutional and illegal electoral manipulation engineered by the electoral board and ruling party,0,Bin 1 (Lowest)
a focus of weeks of anti-Saakashvili protests this year,0,Bin 1 (Lowest)
The British Broadcasting Corp. and the U.S. State Department,0,Bin 1 (Lowest)
the president's session with reporters,0,Bin 1 (Lowest)
seven of them with her as refugees,0,Bin 1 (Lowest)
Mirzapur District in Uttar Pradesh and Rewah District in Madhya Pradesh,0,Bin 1 (Lowest)
smaller lenders like rural credit cooperatives,0,Bin 1 (Lowest)
The capital case against Slahi,0,Bin 1 (Lowest)
Mr. Alexander's representation of Derr Construction Co.,0,Bin 1 (Lowest)
growing tension with city residents,0,Bin 1 (Lowest)
Tobias Harris in his blog Observing Japan,0,Bin 1 (Lowest)
the noise level another notch,0,Bin 1 (Lowest)
"Poland, where he is suspected of involvement in the theft of an infamous sign at Auschwitz",0,Bin 1 (Lowest)
eight years in prison for his role in a a series of multimillion dollar pump-and-dump stock fraud schemes,0,Bin 1 (Lowest)
no damage on government agencies,0,Bin 1 (Lowest)
That one brief rest stop,0,Bin 1 (Lowest)
Simple pleasures of a picnic lunch watching the Ulster coast,0,Bin 1 (Lowest)
Philadlephia Athletics owners Ben Shibe and Connie Mack,0,Bin 1 (Lowest)
Esme in The Slippery Slope,0,Bin 1 (Lowest)
"Lodsys LLC, a Texas patent troll shell corporation",0,Bin 1 (Lowest)
A big attraction on the Thames,0,Bin 1 (Lowest)
Qin-period chariots on loan from the Taiwanese art collector Huang Jen-chung and the National Museum of Natural Science,0,Bin 1 (Lowest)
the US suggesting lifting the weapons embargo to Bosnia-Herzegovina,0,Bin 1 (Lowest)
a far surer bet in a competitive district than a newcomer running to keep the seat in a party's hands,0,Bin 1 (Lowest)
a press conference after Hau's announcement,0,Bin 1 (Lowest)
"Other acids of noncoordinating anion s, such as fluoroboric acid and hexafluorophosphoric acid",0,Bin 1 (Lowest)
"the relief well, which should be completed within weeks",0,Bin 1 (Lowest)
"the complaints, filed in federal court in Georgia",0,Bin 1 (Lowest)
the new vocalist in Azores,0,Bin 1 (Lowest)
Clube Atletico Paranaense and Democrata Futebol Clube,0,Bin 1 (Lowest)
"other anarchists, notably Murray Bookchin, whose polemic, Social Anarchism Or Lifestyle Anarchism: An Unbridgeable Chasm, attacks these recent trends in anarchist thinking",0,Bin 1 (Lowest)
Mr. Barak and other politicians,0,Bin 1 (Lowest)
present Erwin Arnada--now at large,0,Bin 1 (Lowest)
conjunction with a Blue Alliance board meeting,0,Bin 1 (Lowest)
"Wanpeng Shi, chairman of the General Textile Association",0,Bin 1 (Lowest)
its own version of a CARE package,0,Bin 1 (Lowest)
a parking lot of the prison,0,Bin 1 (Lowest)
a luncheon meeting Tuesday of Democratic senators,0,Bin 1 (Lowest)
Chennai's first match of the tournament,0,Bin 1 (Lowest)
"comprehensive and in-depth recommendations, due to the extremely complicated nature of the situation in Iraq, the report",0,Bin 1 (Lowest)
Lone Star Steel's unsecured creditors' committee,0,Bin 1 (Lowest)
an expert to help FAZ review its constitution,0,Bin 1 (Lowest)
a period in which the Taliban was gaining strength,0,Bin 1 (Lowest)
this ruling on the Danubius suit,0,Bin 1 (Lowest)
debate about the origin of the term bug in software engineering,0,Bin 1 (Lowest)
separate announcements of their plans,0,Bin 1 (Lowest)
the government that so closely monitored him,0,Bin 1 (Lowest)
some financial lobbyists,0,Bin 1 (Lowest)
"Ultimate Alliance (exclusive to next-gen and can be downloaded to PC version, NPC otherwise)",0,Bin 1 (Lowest)
"Interior of Dominica Photo by Ken Bosma The capital of Dominica, Roseau",0,Bin 1 (Lowest)
b' earl @ ch,0,Bin 1 (Lowest)
a report by McChrystal,0,Bin 1 (Lowest)
The British balance-of-payments statistics,0,Bin 1 (Lowest)
the speed with which traffic moved,0,Bin 1 (Lowest)
the last four matches of the seven-match ODI series,0,Bin 1 (Lowest)
the designs of the often cruel Saskatchewan weather,0,Bin 1 (Lowest)
the hands of any of the Lebanese,0,Bin 1 (Lowest)
"Entei, along with its counterparts Raikou and Suicune",0,Bin 1 (Lowest)
"the company's director of communications, Lyan Sierra-Caro",0,Bin 1 (Lowest)
a critical budget that was aimed at shoring up public support,0,Bin 1 (Lowest)
many hidden crises and risks lurking ahead,0,Bin 1 (Lowest)
"Oxford Professor Tariq Ramadan, law professor and U.N. war crimes expert M. Cherif Bassiouni, and University of Chicago Professor Jennifer Pitts",0,Bin 1 (Lowest)
four locations where the Myitsone Dam is under construction in the country's northernmost Kachin state,0,Bin 1 (Lowest)
the track to hit Joey Logano which brought out the third caution of the day,0,Bin 1 (Lowest)
presentations by responsible officials of this port,0,Bin 1 (Lowest)
